modernName,alternativeNames,state,country,latitude,longitude,ID,Type,AltID
Pingyin County,平阴县; Píngyīnxiàn,,China,36.19785644,116.4093126,1989,County,Y_1398
Shanghe County,商河县; Shānghéxiàn,,China,37.31663636,117.1956025,1990,County,Y_1399
Lai'an County,来安县; Láiān Xiàn,,China,32.46935956,118.5228533,1991,County,Y_14
Qingshan District,青山区; Qīngshān Qū,,China,40.64325347,109.9256938,1992,County,Y_140
Shizhong District,市中区; Shìzhōng Qū,,China,36.6510653,116.9920138,1993,County,Y_1400
Shizhong District,市中区; Shìzhōng Qū,,China,36.6510653,116.9920138,1994,County,Y_1401
Tianqiao District,天桥区; Tiānqiáoqū,,China,36.77132909,116.9732339,1995,County,Y_1402
Zhangqiu District,章丘区; Zhāngqiūqū,,China,36.73970245,117.4678218,1996,County,Y_1403
Jiaxiang County,嘉祥县; Jiāxiáng Xiàn,,China,35.43099368,116.293755,1997,County,Y_1404
Jinxiang County,金乡县; Jīnxiāng Xiàn,,China,35.0479932,116.3040397,1998,County,Y_1405
Liangshan County,梁山县; Liángshān Xiàn,,China,35.79774411,116.1117291,1999,County,Y_1406
Qufu City,曲阜市; Qūfù Shì,,China,35.61378722,117.0178211,2000,County,Y_1407
Rencheng District,任城区; Rènchéng Qū,,China,35.37451167,116.5633569,2001,County,Y_1408
Sishui County,泗水县; Sìshuǐ Xiàn,,China,35.63743456,117.334865,2002,County,Y_1409
Wuchang District,武昌区; Wǔchāng Qū,,China,30.5571027,114.3376232,2003,County,Y_141
Weishan County,微山县; Wēishān Xiàn,,China,34.88757567,116.9760741,2004,County,Y_1410
Wenshang County,汶上县; Wènshàng Xiàn,,China,35.70972523,116.4924313,2005,County,Y_1411
Yanzhou District,兖州区; Yǎnzhōu Qū,,China,35.57261354,116.7408792,2006,County,Y_1412
Yutai County,鱼台县; Yútái Xiàn,,China,35.01888531,116.5619591,2007,County,Y_1413
Zoucheng City,邹城市; Zōuchéng Shì,,China,35.35218173,117.0766078,2008,County,Y_1414
Fei County,费县; Fèi Xiàn,,China,35.24332265,117.9375396,2009,County,Y_1415
Hedong District,河东区; Hédōng Qū,,China,39.12108423,117.2521285,2010,County,Y_1416
Junan County,莒南县; Jǔnán Xiàn,,China,35.20903129,118.878178,2011,County,Y_1417
Lanling County,兰陵县; Lánlíng Xiàn,,China,34.85504119,117.9800793,2012,County,Y_1418
Lanshan District,兰山区; Lánshān Qū,,China,35.28421893,119.2420993,2013,County,Y_1419
Xinzhou District,新洲区; Xīnzhōu Qū,,China,30.80202554,114.7499234,2014,County,Y_142
Linshu County,临沭县; Línshù Xiàn,,China,34.88314882,118.6513628,2015,County,Y_1420
Luozhuang District,罗庄区; Luózhuāng Qū,,China,34.93026601,118.2626784,2016,County,Y_1421
Mengyin County,蒙阴县; Méngyīn Xiàn,,China,35.74076217,118.0239981,2017,County,Y_1422
Pingyi County,平邑县; Píngyì Xiàn,,China,35.42718893,117.6697495,2018,County,Y_1423
Tancheng County,郯城县; Tánchéng Xiàn,,China,34.62652479,118.3159188,2019,County,Y_1424
Yinan County,沂南县; Yínán Xiàn,,China,35.53681252,118.4014114,2020,County,Y_1425
Yishui County,沂水县; Yíshuǐ Xiàn,,China,35.90723302,118.594172,2021,County,Y_1426
Chengyang District,城阳区; Chéngyáng Qū,,China,36.27633401,120.3269328,2022,County,Y_1427
Huangdao District,黄岛区; Huángdǎo Qū,,China,35.85856538,119.8737377,2023,County,Y_1428
Jiaozhou City,胶州市; Jiāozhōu Shì,,China,36.23812619,119.9471501,2024,County,Y_1429
Baokang County,保康县; Bǎokāng Xiàn,,China,31.7330135,111.2047782,2025,County,Y_143
Jimo District,即墨区; Jímò Qū,,China,36.48188756,120.514262,2026,County,Y_1430
Laixi City,莱西市; Láixī Shì,,China,36.85723695,120.4303834,2027,County,Y_1431
Laoshan District,崂山区; Láoshān Qū,,China,36.19023723,120.5719067,2028,County,Y_1432
Licang District,李沧区; Lǐcāng Qū,,China,36.18540595,120.4187057,2029,County,Y_1433
Pingdu City,平度市; Píngdù Shì,,China,36.78176052,119.9393331,2030,County,Y_1434
Shibei District,市北区; Shìběi Qū,,China,36.11158702,120.3641321,2031,County,Y_1435
Shinan District,市南区; Shìnán Qū,,China,36.0670616,120.3632235,2032,County,Y_1436
Xihai'an New Area,西海岸新区; Xīhǎi'àn Xīnqū,,China,35.862547,119.899332,2033,County,Y_1437
Donggang District,东港区; Dōnggǎng Qū,,China,35.46199654,119.3684856,2034,County,Y_1438
Ju County,莒县; Jǔ Xiàn,,China,35.65019418,118.88182,2035,County,Y_1439
Fancheng District,樊城区; Fánchéng Qū,,China,32.1174701,111.954836,2036,County,Y_144
Lanshan District,岚山区; Lánshān Qū,,China,35.28421893,119.2420993,2037,County,Y_1440
Wulian County,五莲县; Wǔlián Xiàn,,China,35.73891246,119.239937,2038,County,Y_1441
Daiyue District,岱岳区; Dàiyuè Qū,,China,36.142256,117.179636,2039,County,Y_1442
Dongping County,东平县; Dōngpíng Xiàn,,China,35.96981957,116.3310625,2040,County,Y_1443
Feicheng City,肥城市; Féichéng Shì,,China,36.10759263,116.7317512,2041,County,Y_1444
Ningyang County,宁阳县; Níngyāng Xiàn,,China,35.82945125,116.9207285,2042,County,Y_1445
Taishan District,泰山区; Tàishān Qū,,China,36.20916745,117.1709549,2043,County,Y_1446
Xintai City,新泰市; Xīntài Shì,,China,35.89091237,117.602787,2044,County,Y_1447
Anqiu City,安丘市; Ānqiū Shì,,China,36.29870423,119.1073674,2045,County,Y_1448
Changle County,昌乐县; Chānglè Xiàn,,China,36.53816256,118.9110681,2046,County,Y_1449
Gucheng County,谷城县; Gǔchéng Xiàn,,China,37.34869217,115.9645673,2047,County,Y_145
Changyi City,昌邑市; Chāngyì Shì,,China,36.87596518,119.4355581,2048,County,Y_1450
Fangzi District,坊子区; Fāngzǐ Qū,,China,36.52736599,119.3575752,2049,County,Y_1451
Gaomi City,高密市; Gāomì Shì,,China,36.38027298,119.7034174,2050,County,Y_1452
Hanting District,寒亭区; Hántíng Qū,,China,36.98328187,119.1319754,2051,County,Y_1453
Kuiwen District,奎文区; Kuíwén Qū,,China,36.69272275,119.1872858,2052,County,Y_1454
Linqu County,临朐县; Línqú Xiàn,,China,36.35763686,118.5564239,2053,County,Y_1455
Qingzhou City,青州市; Qīngzhōu Shì,,China,36.67120049,118.4617789,2054,County,Y_1456
Shouguang City,寿光市; Shòuguāng Shì,,China,37.01115694,118.8196809,2055,County,Y_1457
Weicheng District,潍城区; Wéichéng Qū,,China,36.69838131,119.0265507,2056,County,Y_1458
Zhucheng City,诸城市; Zhūchéng Shì,,China,36.00848363,119.4031625,2057,County,Y_1459
Laohekou City,老河口市; Lǎohékǒu Shì,,China,32.43207429,111.7550333,2058,County,Y_146
Huancui District,环翠区; Wéndēng Qū,,China,37.39678895,122.1378305,2059,County,Y_1460
Rongcheng,荣成市; Róngchéng Shì,,China,37.1668618,122.4919734,2060,County,Y_1461
Rushan City,乳山市; Rǔshān Shì,,China,36.9360193,121.5529382,2061,County,Y_1462
Wendeng District,文登区; Wéndēng Qū,,China,37.13544105,121.9983779,2062,County,Y_1463
Shanting District,山亭区; Shāntíng Qū,,China,35.08275794,117.4751811,2063,County,Y_1464
Shizhong District,市中区; Shìzhōng Qū,,China,36.6510653,116.9920138,2064,County,Y_1465
Tai'erzhuang District,台儿庄区; Táiérzhuāng Qū,,China,34.58293207,117.6258712,2065,County,Y_1466
Tengzhou City,滕州市; Téngzhōu Shì,,China,35.06300303,117.1349262,2066,County,Y_1467
Xuecheng District,薛城区; Xuēchéng Qū,,China,34.79307059,117.3426283,2067,County,Y_1468
Yicheng District,峄城区; Yìchéng Qū,,China,34.71488289,117.5941524,2068,County,Y_1469
Nanzhang County,南漳县; Nánzhāng Xiàn,,China,31.64163133,111.752957,2069,County,Y_147
Boshan District,博山区; Bóshān Qū,,China,36.41635097,117.9539949,2070,County,Y_1470
Gaoqing County,高青县; Gāoqīng Xiàn,,China,37.16221631,117.8141281,2071,County,Y_1471
Huantai County,桓台县; Huántái Xiàn,,China,36.9854064,118.0223609,2072,County,Y_1472
Linzi District,临淄区; Línzī Qū,,China,36.84399113,118.2905237,2073,County,Y_1473
Yiyuan County,沂源县; Yíyuán Xiàn,,China,36.12878324,118.1928888,2074,County,Y_1474
Zhangdian District,张店区; Zhāngdiàn Qū,,China,36.8053941,118.0630337,2075,County,Y_1475
Zhoucun District,周村区; Zhōucūn Qū,,China,36.76438667,117.8641204,2076,County,Y_1476
Zichuan District,淄川区; Zīchuān Qū,,China,36.57890157,118.0073529,2077,County,Y_1477
Chiping County,茌平县; Chíping Xiàn,,China,36.59772968,116.1675511,2078,County,Y_1478
Dongchangfu District,东昌府区; Dōngchāngfǔ Qū,,China,36.44357768,115.9304765,2079,County,Y_1479
Xiangcheng District,襄城区; Xiāngchéng Qū,,China,31.94879909,112.0529114,2080,County,Y_148
Dong'e County,东阿县; Dōng'Ē Xiàn,,China,36.32419639,116.2831275,2081,County,Y_1480
Gaotang County,高唐县; Gāotáng Xiàn,,China,36.83245761,116.2446829,2082,County,Y_1481
Guan County,冠县; Guàn Xiàn,,China,36.53005323,115.5289747,2083,County,Y_1482
Linqing City,临清市; Línqīng Shì,,China,36.77590361,115.7696001,2084,County,Y_1483
Shen County,莘县; Shēn Xiàn,,China,36.59129835,116.1836704,2085,County,Y_1484
Yanggu County,阳谷县; Yánggǔ Xiàn,,China,36.14014918,115.8599139,2086,County,Y_1485
Changdao County,长岛县; Chángdǎo Xiàn,,China,38.0705676,120.7446066,2087,County,Y_1486
Fushan District,福山区; Fúshān Qū,,China,37.48563852,121.1876296,2088,County,Y_1487
Haiyang City,海阳市; Hǎiyáng Shì,,China,36.85260778,121.1025176,2089,County,Y_1488
Laishan District,莱山区; Láishān Qū,,China,37.3837415,121.4258345,2090,County,Y_1489
Xiangzhou District,襄州区; Xiāngzhōu Qū,,China,32.17297188,112.2329244,2091,County,Y_149
Laiyang City,莱阳市; Láiyáng Shì,,China,36.89613563,120.7389947,2092,County,Y_1490
Laizhou City,莱州市; Láizhōu Shì,,China,37.18842986,119.9845626,2093,County,Y_1491
Longkou City,龙口市; Lóngkǒu Shì,,China,37.61064355,120.471835,2094,County,Y_1492
Muping District,牟平区; Mùpíng Qū,,China,37.27273161,121.567678,2095,County,Y_1493
Penglai City,蓬莱市; Pénglái Shì,,China,37.65637831,120.8348692,2096,County,Y_1494
Qixia City,栖霞市; Qīxiá Shì,,China,37.30512863,120.889338,2097,County,Y_1495
Zhaoyuan City,招远市; Zhāoyuǎn Shì,,China,37.33708723,120.3869435,2098,County,Y_1496
Zhifu District,芝罘区; Zhīfú Qū,,China,37.52320502,121.3545844,2099,County,Y_1497
Baoshan District,宝山区; Bǎoshān Qū,,China,31.39776017,121.4035069,2100,County,Y_1498
Changning District,长宁区; Chángníng Qū,,China,31.20923278,121.3764129,2101,County,Y_1499
Langya District,琅琊区; Lángyá Qū,,China,32.3200702,118.3334321,2102,County,Y_15
Yicheng City,宜城市; Yíchéng Shì,,China,31.67061536,112.3593848,2103,County,Y_150
Chongming District,崇明区; Chóngmíng Qū,,China,31.57784792,121.6439174,2104,County,Y_1500
Fengxian District,奉贤区; Fèngxián Qū,,China,30.90358968,121.5541849,2105,County,Y_1501
Hongkou District,虹口区; Hóngkǒu Qū,,China,31.27871278,121.4808591,2106,County,Y_1502
Huangpu District,黄浦区; Huángpǔ Qū,,China,31.2180711,121.4792629,2107,County,Y_1503
Jiading District,嘉定区; Jiādìng Qū,,China,31.36024452,121.239673,2108,County,Y_1504
Jing'an District,静安区; Jìng'Ān Qū,,China,31.27266243,121.4460687,2109,County,Y_1505
Jinshan District,金山区; Jīnshān Qū,,China,30.832367,121.250695,2110,County,Y_1506
Minhang District,闵行区; Mǐnxíng Qū,,China,31.08920502,121.4145551,2111,County,Y_1507
Pudong New District,浦东新区; Pǔdōng Xīn Qū,,China,31.09255556,121.7647457,2112,County,Y_1508
Putuo District,普陀区; Pǔtuó Qū,,China,31.25976678,121.3873132,2113,County,Y_1509
Zaoyang City,枣阳市; Zǎoyáng Shì,,China,32.08889499,112.7603205,2114,County,Y_151
Qingpu District,青浦区; Qīngpǔ Qū,,China,31.1269096,121.0810142,2115,County,Y_1510
Songjiang District,松江区; Sōngjiāng Qū,,China,31.01710635,121.2158173,2116,County,Y_1511
Xuhui District,徐汇区; Xúhuì Qū,,China,31.16487423,121.4351571,2117,County,Y_1512
Yangpu District,杨浦区; Yángpǔ Qū,,China,31.30060739,121.5248345,2118,County,Y_1513
Baihe County,白河县; Báihé Xiàn,,China,32.72674368,109.9067981,2119,County,Y_1514
Hanbin District,汉滨区; Hànbīn Qū,,China,32.80921937,108.8857793,2120,County,Y_1515
Hanyin County,汉阴县; Hànyīn Xiàn,,China,32.89820907,108.4851727,2121,County,Y_1516
Langao County,岚皋县; Lángāo Xiàn,,China,32.24188586,108.8724803,2122,County,Y_1517
Ningshan County,宁陕县; Níngshǎn Xiàn,,China,33.53271857,108.4395345,2123,County,Y_1518
Pingli County,平利县; Pínglì Xiàn,,China,32.28645997,109.2586937,2124,County,Y_1519
Chibi City,赤壁市; Chìbì Shì,,China,29.73819284,113.8780049,2125,County,Y_152
Shiquan County,石泉县; Shíquán Xiàn,,China,33.06242715,108.2383028,2126,County,Y_1520
Xunyang County,旬阳县; Xúnyáng Xiàn,,China,32.89697945,109.4124982,2127,County,Y_1521
Zhenping County,镇坪县; Zhènpíng Xiàn,,China,33.06594982,112.1798265,2128,County,Y_1522
Ziyang County,紫阳县; Zǐyáng Xiàn,,China,32.44493364,108.4346944,2129,County,Y_1523
Chencang District,陈仓区; Chéncāng Qū,,China,34.4590794,106.9476245,2130,County,Y_1524
Feng County,凤县; Fèng Xiàn,,China,34.69287116,116.6027493,2131,County,Y_1525
Fengxiang County,凤翔县; Fèngxiáng Xiàn,,China,34.56811895,107.4216406,2132,County,Y_1526
Fufeng County,扶风县; Fúfēng Xiàn,,China,34.41628595,107.9509878,2133,County,Y_1527
Jintai District,金台区; Jīntái Qū,,China,34.43014978,107.0969388,2134,County,Y_1528
Linyou County,麟游县; Línyóu Xiàn,,China,34.77801191,107.6993155,2135,County,Y_1529
Chongyang County,崇阳县; Chóngyáng Xiàn,,China,29.45832746,114.0566367,2136,County,Y_153
Long County,陇县; Lǒng Xiàn,,China,34.8713769,106.7639289,2137,County,Y_1530
Mei County,眉县; Méi Xiàn,,China,34.1470541,107.8200686,2138,County,Y_1531
Qianyang County,千阳县; Qiānyáng Xiàn,,China,34.76182236,107.1693886,2139,County,Y_1532
Qishan County,岐山县; Qíshān Xiàn,,China,34.4064374,107.6735769,2140,County,Y_1533
Taibai County,太白县; Tàibái Xiàn,,China,33.93794561,107.4072706,2141,County,Y_1534
Weibin District,渭滨区; Wèibīn Qū,,China,35.27821347,113.8361177,2142,County,Y_1535
Wangyi District,王益区; Wángyì Qū,,China,35.04940013,109.0619416,2143,County,Y_1536
Yaozhou District,耀州区; Yàozhōu Qū,,China,35.05172959,108.8331518,2144,County,Y_1537
Yijun County,宜君县; Yíjūn Xiàn,,China,35.37855997,109.1917111,2145,County,Y_1538
Yintai District,印台区; Yìntái Qū,,China,35.15806376,109.1602554,2146,County,Y_1539
Jiayu County,嘉鱼县; Jiāyú Xiàn,,China,30.01033248,113.9550323,2147,County,Y_154
Baishui County,白水县; Báishuǐ Xiàn,,China,35.26562965,109.5596801,2148,County,Y_1540
Chengcheng County,澄城县; Chéngchéng Xiàn,,China,35.21735332,109.8903218,2149,County,Y_1541
Dali County,大荔县; Dàlì Xiàn,,China,34.79448413,109.9972934,2150,County,Y_1542
Fuping County,富平县; Fùpíng Xiàn,,China,38.88728253,114.1541843,2151,County,Y_1543
Hancheng City,韩城市; Hánchéng Shì,,China,35.57410755,110.3821498,2152,County,Y_1544
Heyang County,合阳县; Héyáng Xiàn,,China,35.20417378,110.1795701,2153,County,Y_1545
Huayin City,华阴市; Huàyīn Shì,,China,34.52339198,110.0409923,2154,County,Y_1546
Huazhou District,华州区; Huázhōu Qū,,China,34.40706632,109.7980705,2155,County,Y_1547
Linwei District,临渭区; Línwèi Qū,,China,34.54988913,109.5540768,2156,County,Y_1548
Pucheng County,蒲城县; Púchéng Xiàn,,China,34.96343486,109.6161319,2157,County,Y_1549
Tongcheng County,通城县; Tōngchéng Xiàn,,China,29.22649924,113.8417524,2158,County,Y_155
Tongguan County,潼关县; Tóngguān Xiàn,,China,34.50945498,110.2803868,2159,County,Y_1550
